dept,year,section,venue,home_venue,day,period,subject,fa
IoT,II Year,IoT - II / IV / IoT - A,BMS - 906 / NA-208,BMS - 906 / NA-208,THU,2,21CSC204J / DAA,Dr.T.V.GEETHA / A.P / CSE -IoT & CSBS
IoT,II Year,IoT - II / IV / IoT - A,BMS - 906 / NA-208,BMS - 906 / NA-208,FRI,1,21CSC204J / DAA,Dr.T.V.GEETHA / A.P / CSE -IoT & CSBS
IoT,II Year,IoT - II / IV / IoT - A,BMS - 906 / NA-208,BMS - 906 / NA-208,FRI,2,21CSE292P / AIoT,Dr.T.V.GEETHA / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,MON,1,21ECO105T / FOOE,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,MON,2,21CSC315J / FC,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,TUE,1,21CSC303J / SEPM,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,TUE,2,21LEM302T / ITK,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,WED,1,<-------  21PDM302L / ESP ------>,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,THU,1,<------- 21CSC303J / SEPM Lab ------>,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,III Year,IoT - III / VI / IoT - A,NA - 208 / B-III - 503,NA - 208 / B-III - 503,FRI,1,21CSE369J / Intro.SIoT,Dr.U.Surendar / A.P / CSE -IoT & CSBS
IoT,IV Year,IoT - IV / VIII / IoT - A,MLCP-IoT Lab,MLCP-IoT Lab,MON,1,<---21CSP401L /  Major Project Lab--->,Dr.S.Manohar / ASP / CSE -IoT & CSBS
IoT,IV Year,IoT - IV / VIII / IoT - A,MLCP-IoT Lab,MLCP-IoT Lab,TUE,1,<---21CSP401L /  Major Project Lab--->,Dr.S.Manohar / ASP / CSE -IoT & CSBS
IoT,IV Year,IoT - IV / VIII / IoT - A,MLCP-IoT Lab,MLCP-IoT Lab,WED,1,<---21CSP401L /  Major Project Lab--->,Dr.S.Manohar / ASP / CSE -IoT & CSBS
IoT,IV Year,IoT - IV / VIII / IoT - A,MLCP-IoT Lab,MLCP-IoT Lab,THU,1,<---21CSP401L /  Major Project Lab--->,Dr.S.Manohar / ASP / CSE -IoT & CSBS
IoT,IV Year,IoT - IV / VIII / IoT - A,MLCP-IoT Lab,MLCP-IoT Lab,FRI,1,<---21CSP401L /  Major Project Lab--->,Dr.S.Manohar / ASP / CSE -IoT & CSBS
ECE,I Year,ECE 1A,803,803,MON,1,21CYB101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,MON,3,21CYB101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,MON,4,21MES102L,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,MON,5,21MES102L,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,MON,7,21LEH101T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,1,21CYB101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,2,21BTB103T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,3,LIB,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,4,21MAB102T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,5,21ECC101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,6,21LEH101T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,TUE,7,21CSS101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,WED,1,21BTB103T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,WED,2,21CYB101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,WED,3,21ECC101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,WED,6,21MAB102T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,WED,7,21LEH101T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,1,21CSS101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,3,21LEM101T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,4,21MAB102T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,5,21CSS101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,7,21ECC101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,THU,8,21CYB101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,FRI,1,21MAB102T,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,FRI,2,21CSS101J,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,FRI,3,21PDM102L,Dr.Reshma P Vengaloor
ECE,I Year,ECE 1A,803,803,FRI,5,21CYM101T,Dr.Reshma P Vengaloor
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,MON,1,21ECC222L,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,MON,3,21PDH209T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,MON,5,21MAB203T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,MON,6,21LEM202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,MON,7,21ECE212T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,TUE,1,21MAB203T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,TUE,2,LIB,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,TUE,3,21ECC202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,TUE,4,21ECE212T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,TUE,7,21CSC206T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,WED,1,21ECC204T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,WED,2,Counselling,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,WED,3,21ECC202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,WED,4,21MAB203T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,WED,6,21ECC222L,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,THU,1,21CSC206T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,THU,2,21ECC204T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,THU,3,Counselling,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,THU,4,21MAB203T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,THU,7,21LEM202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,1,21ECE212T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,2,LIB,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,3,21PDM202,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,5,21ECC202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,6,21LEM202T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,7,21CSC206T,Dr Lalitha K
ECE,II Year,ECE 2A,Block III - 201,Block III - 201,FRI,8,21ECC204T,Dr Lalitha K
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,MON,1,21ECC322L,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,MON,3,21ECC302T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,MON,4,21ECE401T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,TUE,1,21PDM302L,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,TUE,3,21ECE340J,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,TUE,5,21ECE340J,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,TUE,6,21ECP302L,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,1,21ECC302T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,2,21BMO121T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,3,21ECE401T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,4,21ECE340J,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,6,21ECC304T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,WED,7,21BMO121T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,1,21ECC304T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,2,21BMO121T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,3,21CSS303T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,4,21ECE401T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,5,21ECC302T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,THU,6,21ECP302L,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,FRI,1,21CSS303T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,FRI,2,21ECC304T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,FRI,3,21ECC322L,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,FRI,5,1LEM302T,Mrs.M.Aarthi Elaveini
ECE,III Year,ECE 3A,Block III - 301,Block III - 301,FRI,6,LIB,Mrs.M.Aarthi Elaveini
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,MON,1,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,MON,2,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,MON,3,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,MON,4,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,MON,6,21MES101L / WORKSHOP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,TUE,5,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,TUE,7,21PDM102L / GENERAL APTITUDE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,WED,6,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,WED,7,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,WED,8,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,1,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,2,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,3,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,4,21LEM101T / COI,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,5,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,6,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,THU,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,FRI,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,FRI,2,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,FRI,3,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,FRI,5,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'A,ADMIN 601,ADMIN 601,FRI,6,21CYM101T / EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,MON,5,21PDM102L / GENERAL APTITUDE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,MON,7,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,MON,8,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,TUE,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,TUE,2,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,TUE,3,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,TUE,5,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,1,21LEM101T / COI,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,2,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,3,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,4,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,6,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,WED,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,THU,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,THU,2,21CYM101T / EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,THU,3,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,THU,4,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,THU,6,21MES101L / WORKSHOP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,FRI,1,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,FRI,2,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,FRI,3,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/BDA 'B,ADMIN 602,ADMIN 602,FRI,5,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,2,21CYM101T / EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,3,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,4,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,5,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,6,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,MON,7,21LEM101T / COI,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,TUE,4,21MES101L / WORKSHOP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,TUE,5,21MES101L / WORKSHOP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,TUE,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,WED,1,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,WED,2,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,WED,3,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,WED,4,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,WED,6,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,THU,1,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,THU,3,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,THU,4,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,THU,5,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,THU,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,FRI,5,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,FRI,6,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/ BDA 'C,ADMIN 602,ADMIN 602,FRI,7,21PDM102L / GENERAL APTITUDE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,MON,5,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,MON,6,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,MON,7,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,MON,8,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,1,21PDM102L / GENERAL APTITUDE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,3,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,4,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,5,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,6,21CYM101T / EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,TUE,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,WED,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,WED,2,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,WED,3,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,WED,4,21LEM101T / COI,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,THU,1,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,THU,3,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,THU,4,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,1,21MES102L / ENGINEERING GRAPHICS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,3,21MES102L / ENGINEERING GRAPHICS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,4,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,5,"21LEH103T / FRENCH
21LEH104T / GERMAN 
21LEH105T / JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,6,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'A,ADMIN 603,ADMIN 603,FRI,7,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,MON,1,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,MON,2,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,MON,3,21PDM102L / GENERAL APTITUDE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,MON,6,21MES102L / ENGINEERING GRAPHICS,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,TUE,1,21MAB102T /ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,TUE,2,21CSC101T / OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,TUE,3,21EES101T / BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
BDA & CC,I Year,I/II/CC 'B,ADMIN 506,ADMIN 506,TUE,4,21CYB101J / CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
